cohort,outer_split,method,calibration_fraction_total_persons,inner_attempts,inner_successes,fit_success_rate,total_persons,evaluation_persons,evaluation_records,evaluation_events,median_calibration_persons,median_calibration_records,median_calibration_events,median_calibration_event_persons,median_auc,median_brier,median_delta_brier_vs_raw,median_citl,median_abs_citl,median_slope,median_abs_slope_error,proportion_abs_citl_le_0_20,proportion_brier_within_plus_0_001,proportion_brier_improved,descriptive_tolerance_met
MHAS,7,none,0.0,1,1,1.0,5192,2076,3146,477,0.0,0.0,0.0,0.0,0.6954563341981427,0.13905447816472857,0.0,-0.8159412613018237,0.8159412613018237,0.7993110065929255,0.20068899340707447,0.0,1.0,1.0,False
MHAS,8,intercept_and_slope,0.05,100,100,1.0,5192,2076,3130,441,259.0,386.0,60.0,60.0,0.7100161993643372,0.11286195837626783,-0.017470118939528163,-0.08384312572616107,0.11050572856740776,1.1154260871351371,0.13673012251581956,0.76,1.0,1.0,False
MHAS,8,intercept_and_slope,0.1,100,100,1.0,5192,2076,3130,441,519.0,778.0,122.0,122.0,0.7100161993643372,0.11274729959428817,-0.017584777721507815,-0.11236358839263555,0.12112771993395308,1.1123360233037336,0.13189415837656193,0.77,1.0,1.0,False
MHAS,8,intercept_and_slope,0.2,100,100,1.0,5192,2076,3130,441,1038.0,1551.0,243.0,243.0,0.7100161993643372,0.11259374396011673,-0.01773833335567926,-0.12002039165043746,0.12002039165043746,1.1151202373939908,0.1151202373939908,0.88,1.0,1.0,False
MHAS,8,intercept_and_slope,0.3,100,100,1.0,5192,2076,3130,441,1557.0,2332.0,365.5,365.5,0.7100161993643372,0.11255472059296424,-0.017777356722831747,-0.11660369467771768,0.11660369467771768,1.0951463336334057,0.09514633363340574,0.99,1.0,1.0,False
MHAS,8,intercept_and_slope,0.4,100,100,1.0,5192,2076,3130,441,2076.0,3110.5,487.0,487.0,0.7100161993643372,0.11250591051355617,-0.01782616680223982,-0.10806019624253045,0.10806019624253045,1.0967209800468765,0.09672098004687646,1.0,1.0,1.0,False
MHAS,8,intercept_and_slope,0.5,100,100,1.0,5192,2076,3130,441,2596.0,3890.5,609.5,609.5,0.7100161993643372,0.11251699341013877,-0.017815083905657232,-0.11207233541947502,0.11207233541947502,1.0925069605971582,0.09250696059715824,1.0,1.0,1.0,False
MHAS,8,intercept_and_slope,0.6,100,100,1.0,5192,2076,3130,441,3115.0,4665.0,731.0,731.0,0.7100161993643372,0.1125074468912637,-0.017824630424532292,-0.1122977818625367,0.1122977818625367,1.0977663575967345,0.09776635759673435,1.0,1.0,1.0,False
MHAS,8,intercept_only,0.05,100,100,1.0,5192,2076,3130,441,259.0,386.0,60.0,60.0,0.7100161993643372,0.11290728794816218,-0.0174247893676338,-0.08847129352375023,0.11634611751868738,0.8823297428719012,0.11767025712809875,0.77,1.0,1.0,False
MHAS,8,intercept_only,0.1,100,100,1.0,5192,2076,3130,441,519.0,778.0,122.0,122.0,0.7100161993643372,0.11299092019336768,-0.017341157122428306,-0.11256132569344887,0.1210973508581939,0.8823297428719012,0.11767025712809875,0.78,1.0,1.0,False
MHAS,8,intercept_only,0.2,100,100,1.0,5192,2076,3130,441,1038.0,1551.0,243.0,243.0,0.7100161993643372,0.11301574787100233,-0.017316329444793666,-0.1172785244588703,0.1172785244588703,0.8823297428719012,0.11767025712809875,0.87,1.0,1.0,False
MHAS,8,intercept_only,0.3,100,100,1.0,5192,2076,3130,441,1557.0,2332.0,365.5,365.5,0.7100161993643372,0.11301882854639572,-0.01731324876940027,-0.11787258448332695,0.11787258448332695,0.8823297428719012,0.11767025712809875,0.97,1.0,1.0,False
MHAS,8,intercept_only,0.4,100,100,1.0,5192,2076,3130,441,2076.0,3110.5,487.0,487.0,0.7100161993643372,0.11296270328605884,-0.017369374029737143,-0.10698516617532697,0.10698516617532697,0.8823297428719012,0.11767025712809875,1.0,1.0,1.0,False
MHAS,8,intercept_only,0.5,100,100,1.0,5192,2076,3130,441,2596.0,3890.5,609.5,609.5,0.7100161993643372,0.11298339673529585,-0.01734868058050014,-0.1110982308429814,0.1110982308429814,0.8823297428719012,0.11767025712809875,1.0,1.0,1.0,False
MHAS,8,intercept_only,0.6,100,100,1.0,5192,2076,3130,441,3115.0,4665.0,731.0,731.0,0.7100161993643372,0.11298505486970678,-0.017347022446089204,-0.1114229031314562,0.1114229031314562,0.8823297428719012,0.11767025712809875,1.0,1.0,1.0,False
MHAS,8,none,0.0,1,1,1.0,5192,2076,3130,441,0.0,0.0,0.0,0.0,0.7100161993643372,0.130332077315796,0.0,-0.8540359595838894,0.8540359595838894,0.8823297428719012,0.11767025712809875,0.0,1.0,1.0,False
MHAS,9,intercept_and_slope,0.05,100,100,1.0,5192,2076,3114,471,259.0,391.0,58.0,58.0,0.6835088159003513,0.1226026087701356,-0.015532700847589065,0.06111640757695415,0.12826138468861073,0.779057752174761,0.22312946029375946,0.74,1.0,1.0,False
MHAS,9,intercept_and_slope,0.1,100,100,1.0,5192,2076,3114,471,519.0,779.5,116.0,116.0,0.6835088159003513,0.12236618866844717,-0.01576912094927748,0.052090276737643326,0.07104378717731631,0.7965173030782977,0.20348269692170234,0.94,1.0,1.0,False
MHAS,9,intercept_and_slope,0.2,100,100,1.0,5192,2076,3114,471,1038.0,1560.0,235.0,235.0,0.6835088159003513,0.1222516550390911,-0.015883654578633548,0.04253250209906374,0.04792633250621041,0.8041293837983823,0.19587061620161778,1.0,1.0,1.0,False
MHAS,9,intercept_and_slope,0.3,100,100,1.0,5192,2076,3114,471,1557.0,2339.0,351.0,351.0,0.6835088159003513,0.12214951827404989,-0.01598579134367477,0.04698478996554867,0.04698478996554867,0.8119826508904265,0.18801734910957346,1.0,1.0,1.0,False
MHAS,9,intercept_and_slope,0.4,100,100,1.0,5192,2076,3114,471,2076.0,3121.0,467.0,467.0,0.6835088159003513,0.12212575315512862,-0.01600955646259604,0.052890183724074225,0.052890183724074225,0.8091435643948975,0.19085643560510246,1.0,1.0,1.0,False
MHAS,9,intercept_and_slope,0.5,100,100,1.0,5192,2076,3114,471,2596.0,3901.0,585.0,585.0,0.6835088159003513,0.12213320374423114,-0.016002105873493516,0.05163696227452232,0.05163696227452232,0.8079374118743374,0.19206258812566257,1.0,1.0,1.0,False
MHAS,9,intercept_and_slope,0.6,100,100,1.0,5192,2076,3114,471,3115.0,4681.0,701.0,701.0,0.6835088159003513,0.12211526348782245,-0.01602004612990221,0.052551912793562146,0.052551912793562146,0.810621533525635,0.18937846647436501,1.0,1.0,1.0,False
MHAS,9,intercept_only,0.05,100,100,1.0,5192,2076,3114,471,259.0,391.0,58.0,58.0,0.6835088159003513,0.12281092421715381,-0.015324385400570843,0.0682264656825847,0.1292089732039044,0.7340617061288716,0.26593829387112844,0.72,1.0,1.0,False
MHAS,9,intercept_only,0.1,100,100,1.0,5192,2076,3114,471,519.0,779.5,116.0,116.0,0.6835088159003513,0.12272245866611028,-0.01541285095161437,0.05374929557031298,0.07810218317840043,0.7340617061288716,0.26593829387112844,0.94,1.0,1.0,True
MHAS,9,intercept_only,0.2,100,100,1.0,5192,2076,3114,471,1038.0,1560.0,235.0,235.0,0.6835088159003513,0.12270109290287731,-0.015434216714847356,0.046726918631781536,0.051930430168935365,0.7340617061288716,0.26593829387112844,1.0,1.0,1.0,True
MHAS,9,intercept_only,0.3,100,100,1.0,5192,2076,3114,471,1557.0,2339.0,351.0,351.0,0.6835088159003513,0.12269891433701133,-0.01543639528071334,0.053805215774104645,0.053805215774104645,0.7340617061288716,0.26593829387112844,1.0,1.0,1.0,True
MHAS,9,intercept_only,0.4,100,100,1.0,5192,2076,3114,471,2076.0,3121.0,467.0,467.0,0.6835088159003513,0.12268193769556471,-0.01545337192215996,0.05629902064471896,0.05629902064471896,0.7340617061288716,0.26593829387112844,1.0,1.0,1.0,True
MHAS,9,intercept_only,0.5,100,100,1.0,5192,2076,3114,471,2596.0,3901.0,585.0,585.0,0.6835088159003513,0.12268317181632477,-0.015452137801399903,0.05541253706109355,0.05541253706109355,0.7340617061288716,0.26593829387112844,1.0,1.0,1.0,True
MHAS,9,intercept_only,0.6,100,100,1.0,5192,2076,3114,471,3115.0,4681.0,701.0,701.0,0.6835088159003513,0.12268089361842915,-0.015454415999295514,0.05704332425963982,0.05704332425963982,0.7340617061288716,0.26593829387112844,1.0,1.0,1.0,True
MHAS,9,none,0.0,1,1,1.0,5192,2076,3114,471,0.0,0.0,0.0,0.0,0.6835088159003513,0.13813530961772466,0.0,-0.751715090143541,0.751715090143541,0.7340617061288716,0.26593829387112844,0.0,1.0,1.0,False
MHAS,10,intercept_and_slope,0.05,100,100,1.0,5192,2076,3120,467,259.0,388.0,59.0,59.0,0.710135429084766,0.11824345037579498,-0.015271344032769064,-0.00394004245559129,0.06320133648530629,1.1061357250179613,0.15573920753421866,0.84,1.0,1.0,False
MHAS,10,intercept_and_slope,0.1,100,100,1.0,5192,2076,3120,467,519.0,779.0,118.0,118.0,0.710135429084766,0.1180690628856122,-0.015445731522951846,0.02241108177376304,0.0432993716532933,1.0414826710485032,0.10083029931556664,0.98,1.0,1.0,False
MHAS,10,intercept_and_slope,0.2,100,100,1.0,5192,2076,3120,467,1038.0,1559.0,235.0,235.0,0.710135429084766,0.1179657508663439,-0.015549043542220142,0.024401297599095432,0.040948389176345204,1.0631975974244454,0.06755987873771058,0.99,1.0,1.0,True
MHAS,10,intercept_and_slope,0.3,100,100,1.0,5192,2076,3120,467,1557.0,2339.5,353.5,353.5,0.710135429084766,0.11791767837097616,-0.015597116037587871,0.008019231118178677,0.030530773596484848,1.0893278875315042,0.08932788753150434,1.0,1.0,1.0,True
MHAS,10,intercept_and_slope,0.4,100,100,1.0,5192,2076,3120,467,2076.0,3115.0,470.0,470.0,0.710135429084766,0.11790182505948607,-0.015612969349077958,0.009346711563539958,0.02278479466031818,1.0706752275114326,0.07067522751143263,1.0,1.0,1.0,True
MHAS,10,intercept_and_slope,0.5,100,100,1.0,5192,2076,3120,467,2596.0,3899.0,587.5,587.5,0.710135429084766,0.11789811484794542,-0.015616679560618615,0.012151128568480718,0.01655682795108069,1.0751351134781901,0.07513511347819013,1.0,1.0,1.0,True
MHAS,10,intercept_and_slope,0.6,100,100,1.0,5192,2076,3120,467,3115.0,4675.0,705.0,705.0,0.710135429084766,0.11789082188865331,-0.015623972519910725,0.010449343449368407,0.010449343449368407,1.0753312856177693,0.07533128561776925,1.0,1.0,1.0,True
MHAS,10,intercept_only,0.05,100,100,1.0,5192,2076,3120,467,259.0,388.0,59.0,59.0,0.710135429084766,0.11833941777412837,-0.015175376634435654,-0.0014474349910427217,0.07165351049508015,0.8704182483688704,0.12958175163112962,0.82,1.0,1.0,True
MHAS,10,intercept_only,0.1,100,100,1.0,5192,2076,3120,467,519.0,779.0,118.0,118.0,0.710135429084766,0.11823444319941953,-0.015280351209144512,0.025995744430875184,0.05302796155311122,0.8704182483688704,0.12958175163112962,0.97,1.0,1.0,True
MHAS,10,intercept_only,0.2,100,100,1.0,5192,2076,3120,467,1038.0,1559.0,235.0,235.0,0.710135429084766,0.1182128461220372,-0.01530194828652684,0.026263469521320824,0.04286769837044217,0.8704182483688704,0.12958175163112962,0.98,1.0,1.0,True
MHAS,10,intercept_only,0.3,100,100,1.0,5192,2076,3120,467,1557.0,2339.5,353.5,353.5,0.710135429084766,0.11821863145834871,-0.015296162950215332,0.014711073201413804,0.0320788772920725,0.8704182483688704,0.12958175163112962,1.0,1.0,1.0,True
MHAS,10,intercept_only,0.4,100,100,1.0,5192,2076,3120,467,2076.0,3115.0,470.0,470.0,0.710135429084766,0.11820702934462815,-0.015307765063935878,0.012697557619523004,0.024567508385789784,0.8704182483688704,0.12958175163112962,1.0,1.0,1.0,True
MHAS,10,intercept_only,0.5,100,100,1.0,5192,2076,3120,467,2596.0,3899.0,587.5,587.5,0.710135429084766,0.118205876546321,-0.015308917862243025,0.013759012419709631,0.016941830450084516,0.8704182483688704,0.12958175163112962,1.0,1.0,1.0,True
MHAS,10,intercept_only,0.6,100,100,1.0,5192,2076,3120,467,3115.0,4675.0,705.0,705.0,0.710135429084766,0.11820596664100382,-0.01530882776756022,0.013660638600029626,0.013660638600029626,0.8704182483688704,0.12958175163112962,1.0,1.0,1.0,True
MHAS,10,none,0.0,1,1,1.0,5192,2076,3120,467,0.0,0.0,0.0,0.0,0.710135429084766,0.13351479440856404,0.0,-0.7778937536455832,0.7778937536455832,0.8704182483688704,0.12958175163112962,0.0,1.0,1.0,False
MHAS,11,intercept_and_slope,0.05,100,100,1.0,5192,2076,3132,462,259.0,387.5,59.0,59.0,0.6951643238160092,0.11784584794727535,-0.016782910234457153,-0.035402439197565735,0.08107916922862564,0.9728440814054153,0.14018565217165502,0.8,1.0,1.0,False
MHAS,11,intercept_and_slope,0.1,100,100,1.0,5192,2076,3132,462,519.0,777.0,117.0,117.0,0.6951643238160092,0.1175053814676968,-0.0171233767140357,-0.03653628055494923,0.07103742340193736,0.9867469595704341,0.09767006853298532,0.9,1.0,1.0,True
MHAS,11,intercept_and_slope,0.2,100,100,1.0,5192,2076,3132,462,1038.0,1555.5,235.0,235.0,0.6951643238160092,0.11737485553971203,-0.01725390264202048,-0.026700833926492914,0.04253570889512463,0.9698624064083017,0.05532544518278404,1.0,1.0,1.0,True
MHAS,11,intercept_and_slope,0.3,100,100,1.0,5192,2076,3132,462,1557.0,2329.0,356.0,356.0,0.6951643238160092,0.11736528338417335,-0.01726347479755916,-0.04497365264297685,0.046318150388901844,0.9826538848949223,0.04548458212490836,1.0,1.0,1.0,True
MHAS,11,intercept_and_slope,0.4,100,100,1.0,5192,2076,3132,462,2076.0,3108.0,471.0,471.0,0.6951643238160092,0.11734729656524205,-0.017281461616490454,-0.03205985478833855,0.03205985478833855,0.9777724073317817,0.032900219966338184,1.0,1.0,1.0,True
MHAS,11,intercept_and_slope,0.5,100,100,1.0,5192,2076,3132,462,2596.0,3887.0,592.0,592.0,0.6951643238160092,0.11733807212459593,-0.017290686057136573,-0.0385917826827197,0.0385917826827197,0.9738371619118715,0.026799093926513695,1.0,1.0,1.0,True
MHAS,11,intercept_and_slope,0.6,100,100,1.0,5192,2076,3132,462,3115.0,4664.0,710.0,710.0,0.6951643238160092,0.11733130221887111,-0.017297455962861384,-0.03795772427208211,0.03795772427208211,0.974162503520688,0.02583749647931194,1.0,1.0,1.0,True
MHAS,11,intercept_only,0.05,100,100,1.0,5192,2076,3132,462,259.0,387.5,59.0,59.0,0.6951643238160092,0.11789290049892084,-0.01673585768281166,-0.03491413810418806,0.09351932773048557,0.8205938075392958,0.17940619246070422,0.78,1.0,1.0,True
MHAS,11,intercept_only,0.1,100,100,1.0,5192,2076,3132,462,519.0,777.0,117.0,117.0,0.6951643238160092,0.11785443310626981,-0.01677432507546269,-0.03377031880809583,0.07679032839016667,0.8205938075392958,0.17940619246070422,0.9,1.0,1.0,True
MHAS,11,intercept_only,0.2,100,100,1.0,5192,2076,3132,462,1038.0,1555.5,235.0,235.0,0.6951643238160092,0.11779454641089765,-0.016834211770834856,-0.022924675163699566,0.0443795759542999,0.8205938075392958,0.17940619246070422,1.0,1.0,1.0,True
MHAS,11,intercept_only,0.3,100,100,1.0,5192,2076,3132,462,1557.0,2329.0,356.0,356.0,0.6951643238160092,0.11786392579374937,-0.01676483238798314,-0.04438770281106291,0.0458475077186362,0.8205938075392958,0.17940619246070422,1.0,1.0,1.0,True
MHAS,11,intercept_only,0.4,100,100,1.0,5192,2076,3132,462,2076.0,3108.0,471.0,471.0,0.6951643238160092,0.11782016103001747,-0.016808597151715045,-0.031433921521865006,0.03336513782799429,0.8205938075392958,0.17940619246070422,1.0,1.0,1.0,True
MHAS,11,intercept_only,0.5,100,100,1.0,5192,2076,3132,462,2596.0,3887.0,592.0,592.0,0.6951643238160092,0.11783866192753366,-0.016790096254198847,-0.03711960430656332,0.03711960430656332,0.8205938075392958,0.17940619246070422,1.0,1.0,1.0,True
MHAS,11,intercept_only,0.6,100,100,1.0,5192,2076,3132,462,3115.0,4664.0,710.0,710.0,0.6951643238160092,0.11784035013746867,-0.016788408044263833,-0.037625620733153856,0.037625620733153856,0.8205938075392958,0.17940619246070422,1.0,1.0,1.0,True
MHAS,11,none,0.0,1,1,1.0,5192,2076,3132,462,0.0,0.0,0.0,0.0,0.6951643238160092,0.1346287581817325,0.0,-0.8087641471882192,0.8087641471882192,0.8205938075392958,0.17940619246070422,0.0,1.0,1.0,False
MHAS,12,intercept_and_slope,0.05,100,100,1.0,5192,2076,3104,478,259.0,390.0,57.0,57.0,0.7025874980481633,0.12144550865519822,-0.014121421607474274,0.10470608543014057,0.13347073501913914,1.0407519399619432,0.13243483146856427,0.76,1.0,1.0,False
MHAS,12,intercept_and_slope,0.1,100,100,1.0,5192,2076,3104,478,519.0,781.5,116.0,116.0,0.7025874980481633,0.1211360069952986,-0.014430923267373899,0.07269566763260896,0.08533754163249369,1.0155944652735744,0.08196352972141452,0.91,1.0,1.0,True
MHAS,12,intercept_and_slope,0.2,100,100,1.0,5192,2076,3104,478,1038.0,1562.0,232.0,232.0,0.7025874980481633,0.12101730049226475,-0.014549629770407739,0.059075173050094104,0.0620536010357264,1.017287042841801,0.056674895819048554,0.99,1.0,1.0,True
MHAS,12,intercept_and_slope,0.3,100,100,1.0,5192,2076,3104,478,1557.0,2344.0,349.0,349.0,0.7025874980481633,0.12100963991579933,-0.014557290346873177,0.0739618486835929,0.0739618486835929,1.0484771055121138,0.0550874520676185,0.99,1.0,1.0,True
MHAS,12,intercept_and_slope,0.4,100,100,1.0,5192,2076,3104,478,2076.0,3127.5,460.0,460.0,0.7025874980481633,0.12101019032349847,-0.01455673993917403,0.08140153859428054,0.08140153859428054,1.0397753150223539,0.039775315022353874,1.0,1.0,1.0,True
MHAS,12,intercept_and_slope,0.5,100,100,1.0,5192,2076,3104,478,2596.0,3910.5,578.0,578.0,0.7025874980481633,0.12098711205806853,-0.014579818204603974,0.07387438351564812,0.07387438351564812,1.0339387266862536,0.03393872668625364,1.0,1.0,1.0,True
MHAS,12,intercept_and_slope,0.6,100,100,1.0,5192,2076,3104,478,3115.0,4692.0,694.0,694.0,0.7025874980481633,0.1209910691776067,-0.014575861085065797,0.0742176105532062,0.0742176105532062,1.038301722659325,0.03830172265932508,1.0,1.0,1.0,True
MHAS,12,intercept_only,0.05,100,100,1.0,5192,2076,3104,478,259.0,390.0,57.0,57.0,0.7025874980481633,0.12138961521536158,-0.014177315047310915,0.11090844315222245,0.1412426656961691,0.8533832722524254,0.14661672774757462,0.75,1.0,1.0,False
MHAS,12,intercept_only,0.1,100,100,1.0,5192,2076,3104,478,519.0,781.5,116.0,116.0,0.7025874980481633,0.12130036528551308,-0.014266564977159411,0.07807288466267298,0.08315953722440653,0.8533832722524254,0.14661672774757462,0.91,1.0,1.0,True
MHAS,12,intercept_only,0.2,100,100,1.0,5192,2076,3104,478,1038.0,1562.0,232.0,232.0,0.7025874980481633,0.12123486055662364,-0.014332069706048861,0.06691989894588016,0.06790558426618493,0.8533832722524254,0.14661672774757462,0.99,1.0,1.0,True
MHAS,12,intercept_only,0.3,100,100,1.0,5192,2076,3104,478,1557.0,2344.0,349.0,349.0,0.7025874980481633,0.1212285408800705,-0.014338389382601999,0.08249820671269677,0.08249820671269677,0.8533832722524254,0.14661672774757462,0.99,1.0,1.0,True
MHAS,12,intercept_only,0.4,100,100,1.0,5192,2076,3104,478,2076.0,3127.5,460.0,460.0,0.7025874980481633,0.12122775911798656,-0.014339171144685935,0.08773698793685536,0.08773698793685536,0.8533832722524254,0.14661672774757462,1.0,1.0,1.0,True
MHAS,12,intercept_only,0.5,100,100,1.0,5192,2076,3104,478,2596.0,3910.5,578.0,578.0,0.7025874980481633,0.12122035322755562,-0.014346577035116881,0.08085397156221241,0.08085397156221241,0.8533832722524254,0.14661672774757462,1.0,1.0,1.0,True
MHAS,12,intercept_only,0.6,100,100,1.0,5192,2076,3104,478,3115.0,4692.0,694.0,694.0,0.7025874980481633,0.12122045383243495,-0.01434647643023755,0.08098122152967802,0.08098122152967802,0.8533832722524254,0.14661672774757462,1.0,1.0,1.0,True
MHAS,12,none,0.0,1,1,1.0,5192,2076,3104,478,0.0,0.0,0.0,0.0,0.7025874980481633,0.1355669302626725,0.0,-0.7375786044413996,0.7375786044413996,0.8533832722524254,0.14661672774757462,0.0,1.0,1.0,False
MHAS,13,intercept_and_slope,0.05,100,100,1.0,5192,2076,3082,474,259.0,392.0,57.5,57.5,0.701076774481634,0.12276633977233298,-0.01544637865445675,0.04256142420635778,0.08744765996294712,0.9666395416933689,0.12287902915578897,0.83,1.0,1.0,False
MHAS,13,intercept_and_slope,0.1,100,100,1.0,5192,2076,3082,474,519.0,783.5,116.0,116.0,0.701076774481634,0.12261854132280471,-0.015594177103985016,0.05109273989253308,0.07581011193337758,0.9708145133211852,0.09840724483352076,0.93,1.0,1.0,True
MHAS,13,intercept_and_slope,0.2,100,100,1.0,5192,2076,3082,474,1038.0,1570.5,230.0,230.0,0.701076774481634,0.12254827296799209,-0.015664445458797638,0.04911082137627795,0.056967035783921885,0.9473192333006232,0.06606723870447578,0.98,1.0,1.0,True
MHAS,13,intercept_and_slope,0.3,100,100,1.0,5192,2076,3082,474,1557.0,2355.0,349.5,349.5,0.701076774481634,0.12245777526131099,-0.01575494316547873,0.04655033841872963,0.04669659026285383,0.9602557859911623,0.04742891380949882,1.0,1.0,1.0,True
MHAS,13,intercept_and_slope,0.4,100,100,1.0,5192,2076,3082,474,2076.0,3144.0,463.0,463.0,0.701076774481634,0.12248402585453336,-0.015728692572256377,0.05400947631195377,0.05400947631195377,0.9528997569571547,0.047687492202919346,1.0,1.0,1.0,True
MHAS,13,intercept_and_slope,0.5,100,100,1.0,5192,2076,3082,474,2596.0,3926.5,582.0,582.0,0.701076774481634,0.12245537340247782,-0.015757345024311906,0.04570141836587151,0.04570141836587151,0.9489478552168773,0.051052144783122755,1.0,1.0,1.0,True
MHAS,13,intercept_and_slope,0.6,100,100,1.0,5192,2076,3082,474,3115.0,4713.5,698.0,698.0,0.701076774481634,0.12243774586771833,-0.015774972559071405,0.04599458971372748,0.04599458971372748,0.9548421813850096,0.04515781861499035,1.0,1.0,1.0,True
MHAS,13,intercept_only,0.05,100,100,1.0,5192,2076,3082,474,259.0,392.0,57.5,57.5,0.701076774481634,0.12318834652712975,-0.01502437189965998,0.0487115679034129,0.09027556177344719,0.8107393628320094,0.18926063716799058,0.83,1.0,1.0,True
MHAS,13,intercept_only,0.1,100,100,1.0,5192,2076,3082,474,519.0,783.5,116.0,116.0,0.701076774481634,0.12312244033116826,-0.015090278095621468,0.05538224773355274,0.08049213494248107,0.8107393628320094,0.18926063716799058,0.92,1.0,1.0,True
MHAS,13,intercept_only,0.2,100,100,1.0,5192,2076,3082,474,1038.0,1570.5,230.0,230.0,0.701076774481634,0.1230944687648969,-0.015118249661892832,0.05505473564425031,0.057720084001440936,0.8107393628320094,0.18926063716799058,0.98,1.0,1.0,True
MHAS,13,intercept_only,0.3,100,100,1.0,5192,2076,3082,474,1557.0,2355.0,349.5,349.5,0.701076774481634,0.12308849967261322,-0.015124218754176508,0.04654640357673724,0.047968764925661836,0.8107393628320094,0.18926063716799058,1.0,1.0,1.0,True
MHAS,13,intercept_only,0.4,100,100,1.0,5192,2076,3082,474,2076.0,3144.0,463.0,463.0,0.701076774481634,0.12307483563350319,-0.015137882793286539,0.055226719926388335,0.055226719926388335,0.8107393628320094,0.18926063716799058,1.0,1.0,1.0,True
MHAS,13,intercept_only,0.5,100,100,1.0,5192,2076,3082,474,2596.0,3926.5,582.0,582.0,0.701076774481634,0.12307172753364942,-0.015140990893140298,0.04628448082898681,0.04628448082898681,0.8107393628320094,0.18926063716799058,1.0,1.0,1.0,True
MHAS,13,intercept_only,0.6,100,100,1.0,5192,2076,3082,474,3115.0,4713.5,698.0,698.0,0.701076774481634,0.12307068660486369,-0.015142031821926041,0.04718689172927086,0.04718689172927086,0.8107393628320094,0.18926063716799058,1.0,1.0,1.0,True
MHAS,13,none,0.0,1,1,1.0,5192,2076,3082,474,0.0,0.0,0.0,0.0,0.701076774481634,0.13821271842678973,0.0,-0.7578121828202525,0.7578121828202525,0.8107393628320094,0.18926063716799058,0.0,1.0,1.0,False
MHAS,14,intercept_and_slope,0.05,100,100,1.0,5192,2076,3121,467,259.0,388.5,59.0,59.0,0.6994827410929969,0.12057568986825304,-0.01689624964205976,-0.036149566096589585,0.10542711338794988,0.9190145364365636,0.13093370230786294,0.82,1.0,1.0,False
MHAS,14,intercept_and_slope,0.1,100,100,1.0,5192,2076,3121,467,519.0,780.0,119.0,119.0,0.6994827410929969,0.12040492728917963,-0.017067012221133174,-0.03975668254005253,0.05665356474253419,0.9165177479323001,0.10686240874805175,0.94,1.0,1.0,False
MHAS,14,intercept_and_slope,0.2,100,100,1.0,5192,2076,3121,467,1038.0,1556.0,238.0,238.0,0.6994827410929969,0.12024510780145017,-0.017226831708862633,-0.03746860194631306,0.049870486565046904,0.9360408321307632,0.07737622817847173,1.0,1.0,1.0,True
MHAS,14,intercept_and_slope,0.3,100,100,1.0,5192,2076,3121,467,1557.0,2336.0,350.0,350.0,0.6994827410929969,0.12019745681797411,-0.017274482692338694,-0.01193997034375311,0.03010022971451477,0.9324776428475918,0.07220781601742854,1.0,1.0,1.0,True
MHAS,14,intercept_and_slope,0.4,100,100,1.0,5192,2076,3121,467,2076.0,3114.0,469.5,469.5,0.6994827410929969,0.12019226339507491,-0.017279676115237903,-0.016342317391959394,0.020719215403463193,0.9302542426011109,0.06974575739888905,1.0,1.0,1.0,True
MHAS,14,intercept_and_slope,0.5,100,100,1.0,5192,2076,3121,467,2596.0,3894.5,587.5,587.5,0.6994827410929969,0.12019590556837909,-0.01727603394193372,-0.01715459921879865,0.017844218707192425,0.9278003585144936,0.07219964148550634,1.0,1.0,1.0,True
MHAS,14,intercept_and_slope,0.6,100,100,1.0,5192,2076,3121,467,3115.0,4674.0,705.0,705.0,0.6994827410929969,0.12018502195153105,-0.017286917558781763,-0.017381045470892396,0.017381045470892396,0.9288496083879176,0.07115039161208231,1.0,1.0,1.0,True
MHAS,14,intercept_only,0.05,100,100,1.0,5192,2076,3121,467,259.0,388.5,59.0,59.0,0.6994827410929969,0.12122341318066432,-0.01624852632964849,-0.04570669234641507,0.10713379165060428,0.7973953038224697,0.2026046961775303,0.81,1.0,1.0,False
MHAS,14,intercept_only,0.1,100,100,1.0,5192,2076,3121,467,519.0,780.0,119.0,119.0,0.6994827410929969,0.12110180791221836,-0.016370131598094438,-0.03899162352788024,0.062039573640750176,0.7973953038224697,0.2026046961775303,0.94,1.0,1.0,True
MHAS,14,intercept_only,0.2,100,100,1.0,5192,2076,3121,467,1038.0,1556.0,238.0,238.0,0.6994827410929969,0.1211033978380327,-0.016368541672280114,-0.03941413065811471,0.052958770739999154,0.7973953038224697,0.2026046961775303,1.0,1.0,1.0,True
MHAS,14,intercept_only,0.3,100,100,1.0,5192,2076,3121,467,1557.0,2336.0,350.0,350.0,0.6994827410929969,0.12101088036442166,-0.016461059145891146,-0.011302546098424689,0.02971138932201426,0.7973953038224697,0.2026046961775303,1.0,1.0,1.0,True
MHAS,14,intercept_only,0.4,100,100,1.0,5192,2076,3121,467,2076.0,3114.0,469.5,469.5,0.6994827410929969,0.12102711165209326,-0.01644482785821954,-0.01687592212993743,0.021921853516468248,0.7973953038224697,0.2026046961775303,1.0,1.0,1.0,True
MHAS,14,intercept_only,0.5,100,100,1.0,5192,2076,3121,467,2596.0,3894.5,587.5,587.5,0.6994827410929969,0.1210329343734915,-0.016439005136821304,-0.01879361456489706,0.018963163304206526,0.7973953038224697,0.2026046961775303,1.0,1.0,1.0,True
